order_id,order_date,ship_date,region,category,sub_category,customer_segment,ship_mode,quantity,unit_price,discount,sales,profit
ORD-25604,2022-03-18,2022-03-22,Southwest,Furniture,Beds,Corporate,Second Class,10,138.01,0.19,1117.88,60.92
ORD-25605,2022-09-23,2022-09-27,Southwest,Electronics,Laptops,Consumer,First Class,13,1047.82,0.23,10488.68,726.0
ORD-25606,2022-08-18,2022-08-22,South,Electronics,Accessories,Home Office,Standard,15,479.93,0.21,5687.17,130.04
ORD-25607,2021-01-31,2021-02-03,South,Electronics,Accessories,Corporate,Second Class,7,578.55,0.23,3118.38,416.6
ORD-25608,2021-12-27,2021-12-29,Southwest,Electronics,Phones,Consumer,First Class,6,978.17,0.24,4460.46,222.63
ORD-25609,2023-01-30,2023-02-03,West,Electronics,Accessories,Consumer,Same Day,9,971.49,0.11,7781.63,1303.01
ORD-25610,2022-03-05,2022-03-12,Southwest,Furniture,Chairs,Corporate,First Class,8,701.95,0.18,4604.79,454.69
ORD-25611,2023-08-21,2023-08-25,Northeast,Electronics,Tablets,Corporate,Standard,13,513.4,0.09,6073.52,1962.83
ORD-25612,2023-02-08,2023-02-12,Southwest,Electronics,Tablets,Corporate,First Class,15,1005.25,0.19,12213.79,1605.63
ORD-25613,2021-05-14,2021-05-15,Northeast,Electronics,Phones,Consumer,First Class,2,244.03,0.09,444.13,132.72
ORD-25614,2023-09-25,2023-10-01,North,Furniture,Beds,Corporate,Second Class,5,508.16,0.04,2439.17,615.81
ORD-25615,2022-10-13,2022-10-20,North,Groceries,Snacks,Corporate,Standard,11,3.05,0.09,30.53,5.57
ORD-25616,2023-03-04,2023-03-11,North,Clothing,Women,Consumer,Standard,15,46.26,0.06,652.27,59.32
ORD-25617,2023-01-23,2023-01-28,North,Groceries,Beverages,Consumer,First Class,5,15.91,0.06,74.78,5.37
ORD-25618,2022-08-07,2022-08-08,West,Clothing,Women,Consumer,Standard,12,31.21,0.1,337.07,66.36
ORD-25619,2022-10-27,2022-10-29,West,Furniture,Beds,Corporate,First Class,9,328.35,0.09,2689.19,725.03
ORD-25620,2023-02-13,2023-02-19,Northeast,Clothing,Kids,Corporate,Standard,3,85.33,0.07,238.07,50.18
ORD-25621,2021-04-28,2021-05-04,South,Clothing,Sports,Consumer,First Class,9,25.3,0.25,170.78,10.34
ORD-25622,2021-07-24,2021-07-27,South,Clothing,Kids,Consumer,Standard,2,192.59,0.22,300.44,14.45
ORD-25623,2022-10-31,2022-11-06,East,Electronics,Tablets,Consumer,Standard,4,1395.73,0.06,5247.94,649.14
ORD-25624,2022-07-13,2022-07-18,Southwest,Furniture,Beds,Corporate,Standard,7,677.13,0.2,3791.93,183.77
ORD-25625,2021-07-27,2021-08-01,West,Electronics,Phones,Consumer,First Class,1,222.33,0.1,200.1,45.5
ORD-25626,2022-09-27,2022-09-29,North,Groceries,Produce,Corporate,Second Class,6,4.51,0.07,25.17,8.65
ORD-25627,2023-03-06,2023-03-13,West,Groceries,Dairy,Home Office,Standard,12,5.66,0.07,63.17,21.48
ORD-25628,2023-04-18,2023-04-23,South,Electronics,Laptops,Consumer,Same Day,11,769.35,0.21,6685.65,586.43
ORD-25629,2021-05-02,2021-05-03,West,Groceries,Dairy,Consumer,First Class,7,8.65,0.09,55.1,9.96
ORD-25630,2022-05-14,2022-05-17,North,Furniture,Tables,Consumer,Standard,12,779.24,0.04,8976.84,1696.61
ORD-25631,2023-12-31,2024-01-02,East,Electronics,Accessories,Corporate,Standard,7,569.68,0.1,3588.98,762.76
ORD-25632,2023-04-09,2023-04-14,West,Groceries,Dairy,Consumer,First Class,8,45.64,0.1,328.61,93.41
ORD-25633,2023-01-07,2023-01-10,Northeast,Electronics,Phones,Home Office,First Class,4,250.13,0.05,950.49,226.2
ORD-25634,2022-09-27,2022-09-29,North,Furniture,Beds,Consumer,Standard,3,691.47,0.04,1991.43,333.99
ORD-25635,2023-12-24,2023-12-29,East,Furniture,Beds,Consumer,First Class,11,689.81,0.1,6829.12,1324.08
ORD-25636,2023-01-08,2023-01-09,Southwest,Clothing,Kids,Consumer,Standard,15,181.86,0.21,2155.04,121.81
ORD-25637,2022-04-15,2022-04-18,North,Electronics,Tablets,Consumer,Standard,5,363.91,0.07,1692.18,524.44
ORD-25638,2023-02-06,2023-02-12,Central,Electronics,Tablets,Consumer,Standard,8,575.73,0.29,3270.15,442.48
ORD-25639,2021-08-22,2021-08-27,South,Clothing,Sports,Corporate,Standard,14,41.86,0.24,445.39,36.67
ORD-25640,2022-07-27,2022-08-01,South,Clothing,Sports,Consumer,Standard,9,43.34,0.2,312.05,37.0
ORD-25641,2022-02-05,2022-02-06,West,Clothing,Kids,Corporate,Standard,7,10.64,0.07,69.27,18.69
ORD-25642,2022-10-11,2022-10-16,North,Clothing,Sports,Consumer,Standard,1,137.58,0.06,129.33,27.93
ORD-25643,2023-06-09,2023-06-16,South,Groceries,Beverages,Corporate,Standard,6,41.64,0.24,189.88,17.04
ORD-25644,2021-08-25,2021-08-28,Southwest,Groceries,Snacks,Corporate,Standard,11,28.74,0.19,256.07,11.98
ORD-25645,2023-03-13,2023-03-20,East,Groceries,Snacks,Consumer,Standard,1,8.29,0.07,7.71,1.3
ORD-25646,2021-10-27,2021-11-01,Northeast,Furniture,Tables,Consumer,Standard,1,241.45,0.1,217.31,24.29
ORD-25647,2022-05-31,2022-06-06,South,Clothing,Sports,Corporate,Second Class,11,29.92,0.22,256.71,32.83
ORD-25648,2022-10-23,2022-10-29,West,Electronics,Tablets,Consumer,Standard,4,1170.92,0.1,4215.31,972.53
ORD-25649,2023-03-02,2023-03-06,South,Clothing,Kids,Consumer,First Class,14,172.66,0.25,1812.93,236.22
ORD-25650,2023-07-18,2023-07-24,Southwest,Furniture,Beds,Corporate,Standard,3,177.16,0.24,403.92,30.19
ORD-25651,2021-05-12,2021-05-14,North,Clothing,Sports,Corporate,First Class,2,66.72,0.03,129.44,14.01
ORD-25652,2022-07-03,2022-07-10,East,Groceries,Snacks,Consumer,Standard,15,17.69,0.1,238.82,20.63
ORD-25653,2022-06-17,2022-06-19,Central,Electronics,Accessories,Home Office,First Class,9,71.74,0.25,484.25,32.46
ORD-25654,2023-08-27,2023-09-03,South,Furniture,Tables,Consumer,Standard,3,490.64,0.2,1177.54,124.1
ORD-25655,2021-12-15,2021-12-16,Central,Furniture,Tables,Consumer,First Class,3,583.66,0.25,1313.24,60.61
ORD-25656,2022-12-27,2023-01-01,East,Groceries,Beverages,Home Office,Standard,9,47.15,0.05,403.13,38.76
ORD-25657,2022-09-16,2022-09-20,West,Electronics,Tablets,Consumer,Same Day,15,492.14,0.08,6791.53,2282.62
ORD-25658,2022-03-17,2022-03-20,South,Furniture,Chairs,Consumer,Standard,8,761.12,0.24,4627.61,215.96
ORD-25659,2023-02-04,2023-02-09,Northeast,Furniture,Beds,Consumer,Second Class,1,700.86,0.05,665.82,170.15
ORD-25660,2022-09-11,2022-09-17,East,Clothing,Kids,Home Office,Standard,13,106.23,0.11,1229.08,302.94
ORD-25661,2023-09-28,2023-10-04,Central,Groceries,Snacks,Corporate,Standard,6,36.91,0.26,163.88,8.73
ORD-25662,2022-08-14,2022-08-15,West,Furniture,Tables,Corporate,First Class,12,750.93,0.1,8110.04,2828.58
ORD-25663,2021-08-31,2021-09-01,Central,Electronics,Tablets,Consumer,Standard,1,466.67,0.26,345.34,27.2
ORD-25664,2022-03-11,2022-03-18,North,Clothing,Sports,Consumer,Same Day,4,137.87,0.04,529.42,93.41
ORD-25665,2023-05-15,2023-05-16,East,Furniture,Storage,Consumer,First Class,12,357.66,0.1,3862.73,797.4
ORD-25666,2021-04-14,2021-04-20,East,Electronics,Accessories,Corporate,Second Class,2,1160.21,0.11,2065.17,290.56
ORD-25667,2022-09-22,2022-09-23,Northeast,Furniture,Tables,Consumer,Standard,15,763.88,0.06,10770.71,569.21
ORD-25668,2022-07-22,2022-07-24,Northeast,Electronics,Laptops,Corporate,Standard,14,503.26,0.09,6411.53,1079.0
ORD-25669,2022-02-14,2022-02-19,Northeast,Electronics,Laptops,Corporate,First Class,5,1367.15,0.06,6425.6,1152.63
ORD-25670,2022-10-28,2022-10-29,North,Furniture,Storage,Consumer,Second Class,12,673.46,0.09,7354.18,1318.33
ORD-25671,2021-07-11,2021-07-16,Northeast,Groceries,Beverages,Corporate,Standard,14,5.73,0.09,73.0,11.14
ORD-25672,2021-12-21,2021-12-25,South,Groceries,Snacks,Consumer,First Class,9,40.33,0.23,279.49,21.57
ORD-25673,2021-05-14,2021-05-16,West,Furniture,Beds,Corporate,First Class,5,600.64,0.1,2702.88,768.91
ORD-25674,2021-03-13,2021-03-18,East,Clothing,Men,Corporate,Second Class,5,51.27,0.1,230.72,48.19
ORD-25675,2022-07-22,2022-07-23,Southwest,Furniture,Beds,Consumer,First Class,1,250.61,0.21,197.98,6.94
ORD-25676,2023-03-08,2023-03-13,West,Electronics,Tablets,Consumer,Standard,1,575.02,0.07,534.77,99.11
ORD-25677,2021-09-04,2021-09-10,South,Furniture,Chairs,Corporate,Second Class,3,789.8,0.21,1871.83,142.95
ORD-25678,2022-08-03,2022-08-05,South,Groceries,Produce,Corporate,Same Day,5,44.4,0.24,168.72,17.72
ORD-25679,2021-05-05,2021-05-07,Central,Electronics,Tablets,Corporate,Standard,11,655.28,0.24,5478.14,238.91
ORD-25680,2021-04-21,2021-04-22,South,Groceries,Produce,Consumer,First Class,5,49.56,0.25,185.85,22.73
ORD-25681,2022-08-31,2022-09-06,South,Electronics,Tablets,Consumer,Standard,2,928.38,0.26,1374.0,153.07
ORD-25682,2022-06-26,2022-07-02,Central,Clothing,Sports,Corporate,Standard,1,85.17,0.24,64.73,5.21
ORD-25683,2022-11-24,2022-11-30,South,Groceries,Beverages,Consumer,First Class,10,8.48,0.22,66.14,8.25
ORD-25684,2021-07-09,2021-07-14,West,Electronics,Tablets,Corporate,Standard,12,682.98,0.11,7294.23,2124.68
ORD-25685,2021-04-28,2021-05-02,Northeast,Furniture,Storage,Consumer,Standard,2,494.7,0.07,920.14,223.26
ORD-25686,2023-06-03,2023-06-04,East,Clothing,Men,Corporate,Standard,4,193.06,0.08,710.46,144.74
ORD-25687,2023-12-07,2023-12-09,Central,Electronics,Accessories,Consumer,Standard,5,426.07,0.23,1640.37,41.93
ORD-25688,2022-07-29,2022-08-04,West,Groceries,Beverages,Consumer,First Class,5,32.14,0.09,,19.19
ORD-25689,2022-06-19,2022-06-20,East,Clothing,Women,Consumer,Standard,9,78.3,0.08,648.32,122.32
ORD-25690,2021-12-12,2021-12-14,West,Groceries,Beverages,Home Office,Same Day,5,47.8,0.12,210.32,54.69
ORD-25691,2021-10-05,2021-10-08,West,Electronics,Phones,Corporate,Same Day,9,718.56,0.06,6079.02,504.72
ORD-25692,2022-08-26,2022-08-27,North,Electronics,Laptops,Corporate,Second Class,12,875.47,0.09,9560.13,3208.11
ORD-25693,2022-05-04,2022-05-11,South,Clothing,Men,Corporate,Second Class,4,48.09,0.22,150.04,17.84
ORD-25694,2023-01-12,2023-01-19,Central,Electronics,Accessories,Corporate,Same Day,5,698.06,0.26,2582.82,276.55
ORD-25695,2023-04-13,2023-04-16,North,Electronics,Tablets,Home Office,Second Class,12,1404.57,0.05,16012.1,3577.41
ORD-25696,2023-02-22,2023-03-01,Northeast,Furniture,Chairs,Corporate,First Class,7,407.28,0.07,2651.39,880.95
ORD-25697,2022-02-18,2022-02-22,West,Electronics,Tablets,Home Office,Standard,14,201.75,0.11,2513.8,852.63
ORD-25698,2022-06-05,2022-06-07,Central,Furniture,Chairs,Corporate,Second Class,6,661.04,0.26,2935.02,184.47
ORD-25699,2022-09-07,2022-09-13,South,Electronics,Laptops,Home Office,Standard,13,202.73,0.26,1950.26,211.18
ORD-25700,2023-10-01,2023-10-03,South,Electronics,Tablets,Consumer,Same Day,9,965.11,0.25,6514.49,762.83
ORD-25701,2023-02-15,2023-02-17,West,Groceries,Beverages,Consumer,Standard,2,28.27,0.11,50.32,5.89
ORD-25702,2021-04-30,2021-05-06,North,Clothing,Men,Corporate,Standard,1,173.93,0.04,166.97,30.44
ORD-25703,2021-08-22,2021-08-26,West,Clothing,Kids,Corporate,Second Class,8,133.12,0.06,1001.06,158.85
ORD-25704,2022-04-05,2022-04-10,South,Groceries,Produce,Corporate,Same Day,13,13.12,0.25,127.92,17.31
ORD-25705,2022-11-12,2022-11-15,South,Groceries,Beverages,Consumer,First Class,13,5.78,0.22,58.61,3.27
ORD-25706,2022-07-06,2022-07-10,West,Electronics,Phones,Corporate,Second Class,5,476.81,0.1,2145.65,700.02
ORD-25707,2023-01-07,2023-01-14,South,Clothing,Sports,Consumer,First Class,12,69.54,0.21,659.24,73.91
ORD-25708,2021-11-16,2021-11-21,Northeast,Electronics,Accessories,Home Office,Standard,7,418.08,0.07,2721.7,776.59
ORD-25709,2022-06-26,2022-06-28,,Furniture,Tables,Home Office,Standard,9,363.04,0.03,3169.34,254.85
ORD-25710,2021-10-07,2021-10-12,Central,Electronics,Accessories,Home Office,Standard,15,86.12,0.29,917.18,108.18
ORD-25711,2021-04-16,2021-04-20,West,Groceries,Snacks,Corporate,Second Class,7,22.82,0.08,146.96,15.94
ORD-25712,2021-10-22,2021-10-23,South,Groceries,Beverages,Corporate,Second Class,2,7.08,0.21,11.19,1.45
ORD-25713,2023-08-16,2023-08-22,West,Electronics,Tablets,Home Office,Standard,2,1239.61,0.12,2181.71,666.45
ORD-25714,2023-10-21,2023-10-27,East,Clothing,Men,Corporate,Second Class,15,102.46,0.06,1444.69,290.01
ORD-25715,2021-03-06,2021-03-12,West,Electronics,Phones,Consumer,Second Class,5,1476.15,0.1,6642.68,2002.23
ORD-25716,2023-05-25,2023-05-28,North,Furniture,Beds,Corporate,Standard,5,365.33,0.03,1771.85,458.56
ORD-25717,2023-12-02,2023-12-03,North,Furniture,Tables,Consumer,Standard,11,435.42,0.08,4406.45,364.38
ORD-25718,2023-09-08,2023-09-09,Northeast,Electronics,Phones,Home Office,Standard,6,270.83,0.05,1543.73,112.97
ORD-25719,2022-07-09,2022-07-12,South,Electronics,Accessories,Home Office,Second Class,3,1346.63,0.23,3110.72,86.03
ORD-25720,2023-07-07,2023-07-09,South,Clothing,Kids,Consumer,Standard,8,52.97,0.23,326.3,9.06
ORD-25721,2022-08-26,2022-09-02,Northeast,Groceries,Produce,Consumer,Standard,7,42.1,0.08,271.12,81.97
ORD-25722,2022-07-26,2022-07-29,South,Clothing,Kids,Corporate,Second Class,10,141.7,0.25,1062.75,57.48
ORD-25723,2023-10-10,2023-10-11,Central,Furniture,Storage,Consumer,Same Day,15,569.58,0.27,6236.9,269.04
ORD-25724,2022-12-14,2022-12-16,Central,Groceries,Dairy,Consumer,Same Day,15,3.27,0.28,35.32,2.85
ORD-25725,2023-09-10,2023-09-16,West,Clothing,Sports,Home Office,Standard,15,14.73,0.06,207.69,14.21
ORD-25726,2021-11-29,2021-12-01,North,Electronics,Accessories,Home Office,First Class,2,265.66,0.08,488.81,48.5
ORD-25727,2021-07-22,2021-07-28,Northeast,Groceries,Produce,Corporate,Standard,14,41.1,0.04,552.38,162.48
ORD-25728,2022-10-05,2022-10-07,Southwest,Electronics,Tablets,Corporate,First Class,8,1456.32,0.21,9203.94,1212.3
ORD-25729,2021-04-18,2021-04-19,South,Electronics,Phones,Home Office,Standard,5,201.17,0.25,754.39,65.32
ORD-25730,2021-10-17,2021-10-24,East,Clothing,Kids,Consumer,Second Class,15,82.05,0.08,1132.29,77.68
ORD-25731,2021-12-19,2021-12-24,West,Clothing,Women,Consumer,First Class,12,186.23,0.1,,312.51
ORD-25732,2023-09-26,2023-10-02,Northeast,Electronics,Laptops,Corporate,Second Class,4,1228.73,0.06,4620.02,690.48
ORD-25733,2023-04-07,2023-04-13,Northeast,Electronics,Tablets,Consumer,Second Class,3,578.07,0.08,1595.47,347.55
ORD-25734,2022-08-28,2022-08-29,Southwest,Clothing,Kids,Corporate,Standard,4,80.78,0.2,258.5,24.69
ORD-25735,2022-10-07,2022-10-10,Northeast,Electronics,Laptops,Consumer,Standard,5,510.8,0.07,2375.22,249.87
ORD-25736,2021-05-07,2021-05-08,Northeast,Electronics,Tablets,Consumer,Standard,2,521.57,0.1,938.83,174.65
ORD-25737,2022-01-05,2022-01-11,West,Furniture,Storage,Corporate,Standard,1,185.28,0.11,164.9,43.62
ORD-25738,2021-03-28,2021-03-29,East,Groceries,Dairy,Corporate,Standard,3,28.56,0.1,77.11,11.08
ORD-25739,2022-04-05,2022-04-11,West,Electronics,Tablets,Consumer,Second Class,3,1443.4,0.11,3853.88,640.88
ORD-25740,2022-09-13,2022-09-16,West,Clothing,Women,Corporate,Standard,15,61.2,0.1,826.2,287.87
ORD-25741,2021-08-15,2021-08-22,South,Electronics,Laptops,Corporate,First Class,3,668.93,0.25,1505.09,78.44
ORD-25742,2022-08-16,2022-08-17,Northeast,Clothing,Men,Home Office,Same Day,11,138.49,0.08,1401.52,416.79
ORD-25743,2023-08-14,2023-08-19,North,Groceries,Snacks,Corporate,Standard,2,12.19,0.07,22.67,5.37
ORD-25744,2023-05-30,2023-06-02,Central,Furniture,Chairs,Corporate,Standard,11,582.4,0.27,4676.67,364.07
ORD-25745,2021-02-28,2021-03-07,West,Electronics,Tablets,Consumer,Standard,11,933.12,0.06,9648.46,2190.79
ORD-25746,2021-02-16,2021-02-23,Central,Clothing,Sports,Consumer,Same Day,6,22.22,0.26,98.66,8.05
ORD-25747,2023-08-10,2023-08-11,North,Electronics,Laptops,Corporate,Standard,9,461.19,0.07,3860.16,890.58
ORD-25748,2023-05-16,2023-05-23,South,Clothing,Men,Corporate,Standard,9,76.05,0.2,547.56,11.43
ORD-25749,2021-03-26,2021-04-01,North,Electronics,Laptops,Corporate,Second Class,4,187.01,0.08,688.2,44.91
ORD-25750,2021-05-17,2021-05-20,Central,Furniture,Beds,Consumer,First Class,15,545.01,0.28,5886.11,750.92
ORD-25751,2021-02-01,2021-02-06,South,Groceries,Dairy,Consumer,Same Day,15,3.32,0.26,36.85,2.04
ORD-25752,2023-02-16,2023-02-18,West,Groceries,Produce,Corporate,Second Class,9,44.97,0.11,360.21,53.08
ORD-25753,2023-03-11,2023-03-13,East,Electronics,Laptops,Corporate,Standard,13,780.59,0.06,9538.81,2482.93
ORD-25754,2023-04-15,2023-04-17,South,Electronics,Laptops,Consumer,Second Class,14,901.24,0.21,9967.71,235.05
ORD-25755,2023-01-27,2023-02-01,South,Furniture,Storage,Corporate,Standard,8,294.65,0.24,1791.47,110.4
ORD-25756,2023-11-11,2023-11-17,Northeast,Electronics,Laptops,Corporate,First Class,15,684.46,0.09,9342.88,2849.28
ORD-25757,2023-04-07,2023-04-13,East,Furniture,Tables,Corporate,Second Class,11,670.72,0.06,6935.24,368.48
ORD-25758,2023-01-16,2023-01-23,South,Clothing,Sports,Consumer,Second Class,8,153.37,0.23,944.76,127.1
ORD-25759,2021-05-26,2021-06-01,South,Furniture,Tables,Consumer,Standard,15,790.27,0.24,9009.08,1123.04
ORD-25760,2022-11-24,2022-11-29,South,Furniture,Chairs,Consumer,Standard,8,321.73,0.25,1930.38,71.15
ORD-25761,2022-08-21,2022-08-24,Central,Furniture,Storage,Corporate,Same Day,3,452.18,0.24,1030.97,90.58
ORD-25762,2022-09-28,2022-09-29,West,Furniture,Beds,Consumer,Second Class,12,653.88,0.1,7061.9,1211.1
ORD-25763,2023-05-27,2023-06-03,West,Clothing,Kids,Corporate,First Class,2,197.35,0.09,359.18,26.07
ORD-25764,2022-10-22,2022-10-29,Central,Furniture,Chairs,Consumer,Second Class,2,715.57,0.25,1073.36,86.56
ORD-25765,2022-07-30,2022-08-03,Central,Clothing,Men,Corporate,Standard,14,129.58,0.25,1360.59,94.27
ORD-25766,2022-06-10,2022-06-13,South,Electronics,Accessories,Consumer,Standard,12,1008.25,0.23,9316.23,1156.5
ORD-25767,2022-08-07,2022-08-08,North,Groceries,Dairy,Consumer,Second Class,13,34.51,0.05,426.2,95.62
ORD-25768,2021-01-31,2021-02-04,East,Furniture,Chairs,Consumer,First Class,9,681.64,0.1,5521.28,1743.73
ORD-25769,2023-08-20,2023-08-27,Northeast,Groceries,Snacks,Corporate,Second Class,1,42.32,0.06,39.78,5.89
ORD-25770,2021-07-07,2021-07-14,Northeast,Electronics,Accessories,Consumer,Standard,14,1445.3,0.08,18615.46,939.65
ORD-25771,2022-02-25,2022-03-01,Central,Groceries,Dairy,Consumer,Standard,14,36.8,0.28,370.94,39.72
ORD-25772,2021-03-31,2021-04-03,South,Clothing,Women,Consumer,Standard,14,58.66,0.25,615.93,42.85
ORD-25773,2023-03-24,2023-03-27,North,Electronics,Laptops,Consumer,Standard,2,630.08,0.08,1159.35,100.41
ORD-25774,2023-01-08,2023-01-11,North,Electronics,Tablets,Corporate,Second Class,11,911.73,0.05,9527.58,1446.48
ORD-25775,2022-01-28,2022-02-03,West,Electronics,Tablets,Corporate,Same Day,10,247.09,0.07,2297.94,653.51
ORD-25776,2022-01-25,2022-01-28,West,Groceries,Produce,Consumer,First Class,2,34.39,0.12,,19.33
ORD-25777,2022-06-03,2022-06-08,Central,Electronics,Laptops,Home Office,First Class,6,1331.15,0.28,5750.57,733.8
ORD-25778,2021-03-25,2021-03-30,Central,Clothing,Men,Corporate,Same Day,8,105.22,0.27,614.48,13.53
ORD-25779,2022-04-19,2022-04-21,South,Clothing,Sports,Corporate,First Class,13,88.48,0.24,874.18,55.49
ORD-25780,2022-08-10,2022-08-13,West,Electronics,Phones,Consumer,Second Class,5,1459.63,0.09,6641.32,1655.52
ORD-25781,2023-01-12,2023-01-13,Northeast,Groceries,Dairy,Corporate,Same Day,5,24.66,0.08,113.44,31.04
ORD-25782,2022-10-15,2022-10-18,South,Groceries,Dairy,Corporate,First Class,12,26.91,0.25,242.19,28.9
ORD-25783,2023-04-16,2023-04-20,Southwest,Groceries,Snacks,Consumer,Standard,13,23.77,0.19,250.3,16.83
ORD-25784,2021-08-27,2021-08-31,East,Groceries,Beverages,Corporate,Standard,2,18.93,0.06,35.59,7.78
ORD-25785,2021-08-04,2021-08-11,West,Furniture,Beds,Consumer,First Class,6,135.8,0.08,749.62,184.03
ORD-25786,2023-06-20,2023-06-24,East,Groceries,Beverages,Corporate,First Class,15,20.42,0.07,284.86,63.17
ORD-25787,2021-11-26,2021-12-03,North,Electronics,Phones,Home Office,Standard,5,90.68,0.06,426.2,59.98
ORD-25788,2023-05-04,2023-05-08,East,Groceries,Dairy,Home Office,Second Class,6,31.83,0.11,169.97,43.68
ORD-25789,2021-01-08,2021-01-10,West,Groceries,Dairy,Consumer,Standard,3,20.21,0.08,55.78,12.24
ORD-25790,2022-10-28,2022-11-04,West,Electronics,Accessories,Corporate,Same Day,1,1164.27,0.12,1024.56,262.86
ORD-25791,2023-09-14,2023-09-16,Central,Electronics,Accessories,Consumer,Standard,8,714.04,0.24,4341.36,278.5
ORD-25792,2021-05-21,2021-05-28,South,Clothing,Women,Home Office,Second Class,9,105.31,0.24,720.32,20.07
ORD-25793,2022-08-16,2022-08-23,Southwest,Groceries,Snacks,Corporate,Standard,9,47.46,0.21,337.44,19.01
ORD-25794,2023-12-23,2023-12-29,Northeast,Electronics,Tablets,Corporate,Standard,15,299.79,0.05,4272.01,836.5
ORD-25795,2023-10-04,2023-10-09,West,Electronics,Accessories,Corporate,Standard,3,457.94,0.1,1236.44,414.53
ORD-25796,2022-02-27,2022-03-03,East,Groceries,Snacks,Corporate,Standard,3,28.81,0.1,77.79,16.43
ORD-25797,2023-08-05,2023-08-07,Northeast,Clothing,Men,Corporate,Second Class,14,91.41,0.09,1164.56,403.25
ORD-25798,2021-07-22,2021-07-28,Central,Groceries,Snacks,Consumer,Standard,14,34.81,0.26,360.63,11.32
ORD-25799,2023-07-23,2023-07-27,North,Furniture,Beds,Home Office,Second Class,13,147.3,0.09,1742.56,147.5
ORD-25800,2023-08-10,2023-08-11,East,Electronics,Phones,Corporate,Standard,9,469.6,0.11,3761.5,1105.32
ORD-25801,2022-11-05,2022-11-08,East,Furniture,Chairs,Corporate,First Class,12,260.45,0.06,2937.88,1000.27
ORD-25802,2022-02-11,2022-02-16,Northeast,Electronics,Accessories,Corporate,Second Class,6,342.51,0.09,1870.1,415.9
ORD-25803,2021-11-02,2021-11-04,East,Groceries,Dairy,Home Office,First Class,7,18.64,0.08,120.04,17.69
ORD-25804,2022-09-22,2022-09-29,East,Furniture,Tables,Consumer,Second Class,5,314.69,0.09,,213.64
ORD-25805,2021-12-31,2022-01-01,West,Groceries,Dairy,Home Office,Standard,15,2.97,0.12,39.2,12.51
ORD-25806,2023-01-06,2023-01-11,Northeast,Electronics,Laptops,Consumer,First Class,5,1204.8,0.06,5662.56,941.25
ORD-25807,2022-05-21,2022-05-27,North,Furniture,Chairs,Corporate,Second Class,5,797.01,0.08,3666.25,961.21
ORD-25808,2021-02-04,2021-02-09,South,Furniture,Beds,Consumer,Same Day,10,102.1,0.26,755.54,86.77
ORD-25809,2021-03-12,2021-03-19,West,Clothing,Kids,Corporate,Standard,9,67.79,0.11,543.0,74.5
ORD-25810,2021-10-22,2021-10-29,North,Clothing,Sports,Home Office,Second Class,10,145.62,0.05,1383.39,194.79
ORD-25811,2022-01-15,2022-01-22,North,Clothing,Women,Consumer,First Class,3,143.9,0.05,410.12,69.31
ORD-25812,2023-05-18,2023-05-24,South,Clothing,Sports,Consumer,Same Day,5,125.32,0.25,469.95,60.35
ORD-25813,2023-12-22,2023-12-26,West,Groceries,Produce,Consumer,Second Class,13,30.18,0.06,368.8,49.14
ORD-25814,2021-08-08,2021-08-11,East,Clothing,Men,Corporate,Second Class,15,59.85,0.1,807.98,187.92
ORD-25815,2021-02-27,2021-03-03,North,Groceries,Produce,Home Office,Second Class,13,28.88,0.07,349.16,111.93
ORD-25816,2022-10-18,2022-10-21,Southwest,Electronics,Tablets,Corporate,Standard,2,73.6,0.23,113.34,13.74
ORD-25817,2021-10-04,2021-10-09,West,Clothing,Men,Consumer,Second Class,3,193.31,0.11,516.14,176.5
ORD-25818,2022-05-19,2022-05-20,West,Clothing,Women,Consumer,Same Day,1,151.48,0.11,134.82,36.26
ORD-25819,2022-10-29,2022-11-05,West,Groceries,Beverages,Corporate,First Class,2,44.72,0.09,81.39,26.99
ORD-25820,2021-06-25,2021-07-01,North,Furniture,Tables,Consumer,First Class,10,662.72,0.05,6295.84,1953.7
ORD-25821,2021-11-08,2021-11-15,Central,Electronics,Accessories,Corporate,Standard,5,315.77,0.29,1120.98,126.85
ORD-25822,2021-04-03,2021-04-09,West,Furniture,Storage,Corporate,First Class,3,565.97,0.09,1545.1,237.84
ORD-25823,2021-11-27,2021-12-02,North,Clothing,Kids,Consumer,Standard,10,77.21,0.03,748.94,140.02
ORD-25824,2022-03-28,2022-03-30,South,Groceries,Dairy,Home Office,First Class,7,8.93,0.22,48.76,3.67
ORD-25825,2023-06-06,2023-06-13,Central,Groceries,Snacks,Home Office,Standard,7,15.77,0.26,81.69,2.89
ORD-25826,2023-03-22,2023-03-29,Northeast,Electronics,Accessories,Consumer,First Class,2,1365.51,0.08,2512.54,431.43
ORD-25827,2022-10-06,2022-10-11,East,Furniture,Storage,Consumer,First Class,11,719.91,0.1,7127.11,2146.26
ORD-25828,2022-11-22,2022-11-23,Southwest,Electronics,Laptops,Corporate,Standard,14,907.21,0.18,10414.77,1371.26
ORD-25829,2023-04-23,2023-04-27,Southwest,Groceries,Snacks,Consumer,Standard,11,5.37,0.23,45.48,4.95
ORD-25830,2022-03-06,2022-03-08,North,Clothing,Kids,Home Office,Second Class,1,39.01,0.05,37.06,12.63
ORD-25831,2021-01-27,2021-02-02,South,Furniture,Chairs,Corporate,Standard,11,514.74,0.21,4473.09,415.44
