order_id,order_date,ship_date,region,category,sub_category,customer_segment,ship_mode,quantity,unit_price,discount,sales,profit
ORD-24243,04-02-22,10-02-22,South,Groceries,Produce,Consumer,Standard,9,9.09,0.24,62.18,4.81
ORD-24244,10-09-22,15-09-22,East,Furniture,Tables,Consumer,Same Day,8,618.94,0.07,4604.91,1552.67
ORD-24245,09-01-22,16-01-22,West,Clothing,Men,Corporate,Standard,10,173.61,0.09,1579.85,110.28
ORD-24246,25-10-23,26-10-23,West,Furniture,Tables,Corporate,First Class,11,98.05,0.11,959.91,89.2
ORD-24247,16-09-22,23-09-22,North,Furniture,Beds,Consumer,Standard,3,134.52,0.05,383.38,29.26
ORD-24248,07-07-21,11-07-21,South,Furniture,Tables,Consumer,Standard,10,231.59,0.23,1783.24,126.72
ORD-24249,22-07-21,28-07-21,East,Groceries,Beverages,Corporate,Second Class,5,12.63,0.06,59.36,8.99
ORD-24250,11-09-22,17-09-22,East,Clothing,Women,Corporate,Second Class,12,31.2,0.07,348.19,35.05
ORD-24251,14-05-22,18-05-22,Northeast,Furniture,Storage,Corporate,Standard,10,419.51,0.08,3859.49,1163.15
ORD-24252,21-08-21,22-08-21,South,Electronics,Laptops,Consumer,First Class,2,384.37,0.22,599.62,44.71
ORD-24253,30-10-22,02-11-22,Central,Furniture,Chairs,Corporate,Second Class,5,508.99,0.26,1883.26,180.26
ORD-24254,11-03-23,15-03-23,East,Furniture,Beds,Consumer,Standard,3,392.82,0.1,1060.61,79.26
ORD-24255,15-10-23,20-10-23,West,Groceries,Snacks,Corporate,Standard,11,23.9,0.09,239.24,34.05
ORD-24256,17-08-22,21-08-22,Southwest,Clothing,Sports,Corporate,First Class,12,119.88,0.22,1122.08,144.91
ORD-24257,03-09-21,07-09-21,North,Electronics,Accessories,Consumer,First Class,12,731.4,0.08,8074.66,1323.56
ORD-24258,12-09-23,15-09-23,East,Groceries,Snacks,Corporate,Second Class,8,36.83,0.08,271.07,62.21
ORD-24259,18-11-23,24-11-23,Central,Furniture,Chairs,Home Office,Second Class,5,425.3,0.26,1573.61,141.49
ORD-24260,31-07-23,03-08-23,Northeast,Furniture,Chairs,Consumer,Same Day,1,235.35,0.08,216.52,38.79
ORD-24261,11-08-21,18-08-21,North,Groceries,Dairy,Corporate,Standard,4,2.1,0.06,7.9,2.48
ORD-24262,07-09-22,08-09-22,Northeast,Clothing,Men,Home Office,Standard,9,141.46,0.04,1222.21,225.67
ORD-24263,11-12-21,14-12-21,North,Clothing,Sports,Corporate,Standard,4,57.53,0.07,214.01,34.18
ORD-24264,27-07-23,31-07-23,East,Groceries,Snacks,Corporate,Second Class,5,28.24,0.1,127.08,8.49
ORD-24265,08-05-22,14-05-22,West,Furniture,Storage,Consumer,Second Class,15,681.19,0.11,9093.89,2206.49
ORD-24266,10-10-23,14-10-23,Central,Furniture,Tables,Consumer,First Class,9,444.15,0.28,2878.09,222.13
ORD-24267,31-10-23,04-11-23,North,Clothing,Kids,Consumer,Standard,8,134.22,0.08,987.86,113.67
ORD-24268,13-06-22,16-06-22,West,Furniture,Chairs,Consumer,Standard,9,517.3,0.07,4329.8,1344.41
ORD-24269,08-09-22,14-09-22,Northeast,Electronics,Accessories,Home Office,Standard,12,315.95,0.07,3526,577.87
ORD-24270,08-02-21,10-02-21,West,Groceries,Dairy,Consumer,First Class,1,41.49,0.1,37.34,7.42
ORD-24271,01-04-22,04-04-22,North,Electronics,Tablets,Home Office,Standard,15,345.36,0.04,4973.18,960.26
ORD-24272,24-07-21,29-07-21,Central,Groceries,Dairy,Corporate,Same Day,6,41.74,0.26,185.33,15.3
ORD-24273,02-05-22,05-05-22,East,Clothing,Men,Corporate,Standard,15,137.94,0.07,1924.26,451.83
ORD-24274,18-01-23,20-01-23,North,Furniture,Beds,Consumer,First Class,1,252.56,0.08,232.36,42.9
ORD-24275,16-03-21,20-03-21,South,Groceries,Beverages,Consumer,Standard,5,24.21,0.21,95.63,11.7
ORD-24276,05-10-21,08-10-21,North,Clothing,Sports,Corporate,Second Class,3,67.51,0.04,194.43,22.77
ORD-24277,16-05-23,23-05-23,Northeast,Furniture,Storage,Consumer,Second Class,11,89.98,0.07,920.5,212.54
ORD-24278,26-07-23,01-08-23,Southwest,Furniture,Chairs,Consumer,Standard,8,578.43,0.22,3609.4,465.95
ORD-24279,21-10-21,25-10-21,Northeast,Clothing,Kids,Consumer,First Class,10,161.26,0.05,1531.97,328.85
ORD-24280,09-11-21,14-11-21,Southwest,Electronics,Tablets,Consumer,Standard,1,1317.62,0.21,1040.92,54.12
ORD-24281,22-02-22,23-02-22,West,Electronics,Laptops,Consumer,Second Class,10,258.58,0.07,2404.79,489.53
ORD-24282,05-07-22,10-07-22,North,Clothing,Kids,Corporate,First Class,10,90.46,0.07,841.28,97
ORD-24283,03-06-23,10-06-23,Southwest,Clothing,Women,Home Office,First Class,15,99.29,0.23,1146.8,43.42
ORD-24284,04-11-23,07-11-23,South,Clothing,Sports,Corporate,Same Day,15,112.09,0.23,1294.64,176.16
ORD-24285,07-12-23,13-12-23,South,Clothing,Men,Consumer,Same Day,15,10.84,0.21,128.45,6.34
ORD-24286,02-12-23,09-12-23,South,Clothing,Men,Home Office,First Class,11,86.76,0.21,753.94,87.4
ORD-24287,25-07-21,01-08-21,West,Furniture,Storage,Consumer,Standard,4,601.01,0.08,2211.72,468.26
ORD-24288,24-05-21,28-05-21,West,Electronics,Laptops,Consumer,Second Class,10,218.89,0.08,2013.79,367.74
ORD-24289,20-06-22,21-06-22,Northeast,Groceries,Beverages,Corporate,Second Class,11,9,0.06,93.06,20.75
ORD-24290,06-07-21,07-07-21,South,Electronics,Accessories,Corporate,First Class,11,946.22,0.2,8326.74,1079.35
ORD-24291,12-04-22,15-04-22,North,Groceries,Snacks,Consumer,Same Day,8,15.32,0.05,116.43,22.49
ORD-24292,14-03-23,18-03-23,South,Groceries,Beverages,Consumer,Standard,3,40.66,0.21,96.36,8.37
ORD-24293,15-05-22,21-05-22,West,Groceries,Snacks,Consumer,Second Class,4,37.12,0.08,136.6,26.08
ORD-24294,19-08-22,26-08-22,North,Furniture,Beds,Consumer,Standard,7,532.63,0.05,3541.99,977.22
ORD-24295,30-12-21,05-01-22,Central,Groceries,Produce,Home Office,First Class,5,43.75,0.26,161.88,15.94
ORD-24296,04-07-21,05-07-21,East,Electronics,Accessories,Consumer,Second Class,10,644.66,0.09,5866.41,807.1
ORD-24297,16-04-22,19-04-22,Central,Clothing,Sports,Consumer,Standard,14,174.49,0.26,1807.72,179.79
ORD-24298,11-04-23,13-04-23,East,Clothing,Men,Consumer,First Class,9,47.15,0.06,398.89,59.2
ORD-24299,27-04-22,03-05-22,Northeast,Groceries,Dairy,Corporate,Standard,4,18.28,0.08,67.27,5.43
ORD-24300,15-09-21,18-09-21,South,Clothing,Kids,Corporate,Standard,10,129.82,0.21,1025.58,114.14
ORD-24301,24-02-22,01-03-22,East,Clothing,Men,Home Office,Standard,15,187.96,0.06,2650.24,846.31
ORD-24302,10-05-22,16-05-22,West,Groceries,Dairy,Consumer,Standard,13,40.06,0.11,463.49,41.26
ORD-24304,06-02-22,10-02-22,West,Groceries,Dairy,Home Office,Standard,3,19.45,0.11,51.93,17.41
ORD-24305,24-03-22,28-03-22,Central,Electronics,Phones,Corporate,Standard,7,884.96,0.28,4460.2,352.98
ORD-24306,13-06-22,14-06-22,South,Clothing,Women,Consumer,Standard,5,12.27,0.21,48.47,6.45
ORD-24307,13-07-22,18-07-22,Southwest,Furniture,Chairs,Home Office,Second Class,2,426.54,0.23,656.87,52.13
ORD-24308,10-12-21,12-12-21,East,Clothing,Sports,Consumer,Standard,6,158.63,0.1,856.6,66.74
ORD-24309,19-12-22,25-12-22,Central,Furniture,Tables,Home Office,Standard,12,117.63,0.28,1016.32,41.58
ORD-24310,01-06-22,04-06-22,South,Groceries,Dairy,Consumer,Standard,9,32.76,0.25,221.13,26.62
ORD-24311,11-08-22,15-08-22,West,Furniture,Beds,Consumer,Standard,1,158.55,0.11,141.11,14.45
ORD-24312,21-06-21,26-06-21,West,Electronics,Phones,Corporate,Standard,10,86.13,0.11,766.56,173.89
ORD-24313,13-05-23,16-05-23,Northeast,Furniture,Storage,Consumer,Second Class,11,90.89,0.09,909.81,265.57
ORD-24314,08-04-22,12-04-22,Northeast,Electronics,Laptops,Corporate,Second Class,14,136.37,0.04,1832.81,529.81
ORD-24315,22-03-21,28-03-21,East,Groceries,Dairy,Corporate,Second Class,15,11.8,0.06,166.38,37.46
ORD-24316,03-04-23,09-04-23,Southwest,Furniture,Chairs,Consumer,Second Class,12,451.03,0.19,4384.01,527.04
ORD-24317,19-10-21,24-10-21,West,Electronics,Accessories,Home Office,First Class,8,1018.83,0.07,7580.1,805.48
ORD-24318,17-10-22,18-10-22,Northeast,Groceries,Produce,Consumer,Standard,14,35.42,0.08,456.21,96.57
ORD-24319,30-06-22,06-07-22,East,Groceries,Beverages,Consumer,Standard,5,39.57,0.1,178.06,22.33
ORD-24320,11-07-21,15-07-21,East,Groceries,Produce,Consumer,Second Class,8,14.78,0.1,106.42,30.87
ORD-24321,29-10-22,03-11-22,Southwest,Furniture,Chairs,Consumer,Standard,10,548.44,0.21,4332.68,359.27
ORD-24322,12-04-23,18-04-23,South,Furniture,Chairs,Consumer,Second Class,4,562.36,0.23,1732.07,157.45
ORD-24323,01-01-24,04-01-24,Central,Clothing,Kids,Consumer,Standard,6,180.13,0.24,821.39,46.79
ORD-24324,23-03-23,25-03-23,West,Electronics,Phones,Consumer,Same Day,13,966.24,0.11,11179.4,1021.3
ORD-24325,07-08-23,14-08-23,East,Electronics,Phones,Home Office,Standard,5,581.57,0.06,2733.38,377.94
ORD-24326,16-07-22,23-07-22,West,Electronics,Phones,Home Office,First Class,8,1081.63,0.08,7960.8,1376.82
ORD-24327,26-04-22,27-04-22,West,Furniture,Storage,Consumer,Second Class,1,298.81,0.07,277.89,47.41
ORD-24328,11-04-22,17-04-22,West,Groceries,Beverages,Consumer,First Class,5,4.64,0.11,20.65,5.87
ORD-24329,30-04-21,05-05-21,West,Clothing,Kids,Corporate,Standard,3,51.75,0.09,141.28,43.7
ORD-24330,04-06-21,09-06-21,Northeast,Groceries,Beverages,Corporate,Second Class,12,14.26,0.1,154.01,36.63
ORD-24331,26-09-23,03-10-23,West,Clothing,Sports,Consumer,First Class,3,166.4,0.1,449.28,27.42
ORD-24332,29-08-22,30-08-22,Northeast,Electronics,Laptops,Consumer,Standard,9,243.52,0.06,2060.18,574.43
ORD-24333,30-04-23,07-05-23,North,Furniture,Tables,Corporate,First Class,3,769.95,0.04,2217.46,295.61
ORD-24334,03-04-23,04-04-23,South,Electronics,Phones,Consumer,Standard,10,918.48,0.23,7072.3,194.12
ORD-24335,23-10-23,30-10-23,East,Clothing,Kids,Consumer,Standard,15,195.57,0.07,2728.2,801.72
ORD-24336,05-01-23,07-01-23,Northeast,Clothing,Sports,Consumer,Same Day,13,85,0.07,1027.65,286.27
ORD-24337,18-12-23,25-12-23,West,Groceries,Produce,Consumer,Second Class,11,16.47,0.08,166.68,52.46
ORD-24338,09-01-21,13-01-21,West,Electronics,Laptops,Corporate,First Class,10,1415.77,0.07,13166.66,2176.42
ORD-24339,27-02-21,03-03-21,South,Clothing,Kids,Corporate,Standard,11,162.44,0.22,1393.74,174.28
ORD-24340,17-03-21,19-03-21,East,Electronics,Accessories,Corporate,Same Day,4,1189.28,0.11,4233.84,746.65
ORD-24341,20-10-21,27-10-21,Northeast,Electronics,Accessories,Corporate,Standard,8,472.04,0.08,3474.21,1072.78
ORD-24342,30-04-23,06-05-23,Southwest,Electronics,Phones,Corporate,Standard,2,1420.91,0.22,2216.62,246.71
ORD-24343,16-09-23,18-09-23,Central,Electronics,Tablets,Corporate,Second Class,11,185.93,0.25,1533.92,132.98
ORD-24344,17-12-21,21-12-21,Central,Groceries,Snacks,Home Office,Standard,3,29.55,0.24,67.37,8.28
ORD-24345,30-12-23,02-01-24,Southwest,Electronics,Phones,Home Office,First Class,5,567.6,0.22,2213.64,307.41
ORD-24346,23-01-22,27-01-22,Northeast,Furniture,Beds,Corporate,Standard,1,741.34,0.07,689.45,72.65
ORD-24347,15-04-21,20-04-21,East,Furniture,Tables,Corporate,Standard,6,673.64,0.07,3758.91,904.4
ORD-24348,07-10-23,08-10-23,North,Groceries,Snacks,Corporate,Standard,8,24.16,0.09,175.88,51.93
ORD-24349,27-10-23,01-11-23,East,Electronics,Phones,Corporate,Standard,6,825.83,0.06,4657.68,621.75
ORD-24350,16-02-21,19-02-21,North,Clothing,Sports,Home Office,Standard,10,18.13,0.05,172.23,28.12
ORD-24351,10-01-21,15-01-21,West,Clothing,Men,Consumer,Standard,12,146.15,0.1,1578.42,520.98
ORD-24352,24-08-23,27-08-23,East,Electronics,Laptops,Home Office,Standard,15,1390.74,0.08,19192.21,6199.43
ORD-24354,24-01-21,26-01-21,Southwest,Furniture,Beds,Corporate,First Class,8,110.94,0.2,710.02,17.04
ORD-24355,13-01-23,14-01-23,West,Groceries,Produce,Home Office,Same Day,6,18.87,0.11,100.77,8.88
ORD-24356,30-09-22,01-10-22,East,Groceries,Snacks,Corporate,First Class,12,22.04,0.1,238.03,64.42
ORD-24357,16-06-23,17-06-23,West,Groceries,Produce,Home Office,Standard,7,8.83,0.08,56.87,4.34
ORD-24358,06-03-23,10-03-23,Central,Electronics,Laptops,Consumer,Standard,3,873.24,0.27,1912.4,81.22
ORD-24359,10-04-22,15-04-22,West,Groceries,Snacks,Corporate,Same Day,13,24.82,0.09,293.62,100.58
ORD-24360,10-11-23,12-11-23,North,Groceries,Produce,Corporate,Standard,12,7.46,0.08,82.36,25.47
ORD-24361,28-02-21,02-03-21,East,Clothing,Sports,Consumer,Standard,10,148.53,0.09,1351.62,294.36
ORD-24362,17-01-23,20-01-23,East,Furniture,Tables,Corporate,Same Day,7,389.1,0.09,2478.57,718.49
ORD-24363,27-01-21,01-02-21,North,Groceries,Dairy,Consumer,First Class,4,17.02,0.08,62.63,16.95
ORD-24364,16-09-22,17-09-22,Central,Clothing,Sports,Consumer,Standard,13,102.64,0.25,1000.74,57.02
ORD-24365,25-05-23,30-05-23,South,Electronics,Laptops,Corporate,First Class,3,593.58,0.24,1353.36,165.84
ORD-24366,21-03-21,25-03-21,South,Groceries,Dairy,Consumer,Second Class,5,44.5,0.26,164.65,5.47
ORD-24367,20-03-21,22-03-21,East,Electronics,Accessories,Consumer,Standard,11,1060.98,0.09,10620.41,1482.89
ORD-24368,08-01-23,14-01-23,Southwest,Electronics,Tablets,Home Office,Second Class,13,90.55,0.19,953.49,92.86
ORD-24369,01-06-21,03-06-21,West,Furniture,Storage,Corporate,Standard,13,111.79,0.1,1307.94,368.49
ORD-24370,05-05-23,09-05-23,East,Clothing,Sports,Home Office,Standard,5,83.73,0.1,376.79,130.4
ORD-24371,13-02-23,15-02-23,East,Groceries,Beverages,Consumer,First Class,5,24.85,0.1,111.83,17.27
ORD-24372,21-08-21,25-08-21,Southwest,Groceries,Produce,Consumer,Second Class,14,49.51,0.24,526.79,69.08
ORD-24373,27-02-23,28-02-23,South,Furniture,Tables,Home Office,Second Class,4,431.67,0.22,1346.81,53.99
ORD-24374,18-08-22,21-08-22,West,Groceries,Beverages,Consumer,First Class,11,5.41,0.1,53.56,10.62
ORD-24375,24-08-21,25-08-21,Northeast,Furniture,Tables,Consumer,First Class,2,499.27,0.1,898.69,212.28
ORD-24376,16-02-21,20-02-21,North,Electronics,Laptops,Corporate,Second Class,13,152.54,0.07,1844.21,352.82
ORD-24377,23-05-23,30-05-23,Central,Groceries,Dairy,Consumer,First Class,13,21.61,0.25,210.7,18.07
ORD-24378,30-04-22,06-05-22,South,Furniture,Tables,Consumer,First Class,8,91.07,0.22,568.28,33.78
ORD-24379,01-06-22,02-06-22,South,Furniture,Storage,Corporate,Second Class,6,722.58,0.25,3251.61,179.42
ORD-24380,28-04-22,30-04-22,South,Groceries,Produce,Consumer,Same Day,1,45.68,0.21,36.09,0.97
ORD-24381,08-11-21,10-11-21,Central,Clothing,Kids,Consumer,First Class,15,49.98,0.24,569.77,17.43
ORD-24382,11-06-22,18-06-22,Central,Furniture,Chairs,Consumer,Second Class,5,172.42,0.24,655.2,48.41
ORD-24383,12-06-22,17-06-22,South,Clothing,Sports,Corporate,Standard,10,13.52,0.24,102.75,6.71
ORD-24384,09-09-23,15-09-23,Southwest,Groceries,Produce,Corporate,Standard,2,12.78,0.18,20.96,2.19
ORD-24385,06-07-23,07-07-23,North,Groceries,Beverages,Home Office,First Class,6,19.64,0.05,111.95,34.83
ORD-24386,13-12-21,14-12-21,North,Electronics,Accessories,Consumer,Standard,12,1397.46,0.07,15595.65,1884.83
ORD-24387,07-08-23,09-08-23,East,Electronics,Phones,Corporate,Standard,7,453.75,0.07,2953.91,699.81
ORD-24388,16-02-22,22-02-22,East,Groceries,Beverages,Home Office,Same Day,11,13.68,0.09,136.94,26.44
ORD-24389,06-11-21,12-11-21,West,Electronics,Accessories,Corporate,Second Class,8,1148.29,0.07,8543.28,1843.06
ORD-24390,07-05-23,11-05-23,Northeast,Furniture,Storage,Corporate,Standard,8,790.44,0.05,6007.34,913.86
ORD-24391,01-08-23,07-08-23,West,Groceries,Snacks,Corporate,First Class,1,43.56,0.06,40.95,13.5
ORD-24392,17-09-22,23-09-22,East,Electronics,Accessories,Consumer,Standard,8,847.05,0.1,6098.76,500.48
ORD-24393,07-02-21,13-02-21,Southwest,Electronics,Tablets,Consumer,Standard,15,688.55,0.22,8056.03,439.55
ORD-24394,23-01-22,30-01-22,North,Electronics,Laptops,Corporate,Second Class,3,265.29,0.06,748.12,65.97
ORD-24395,17-03-21,22-03-21,North,Clothing,Women,Consumer,Same Day,5,153.02,0.04,734.5,107.22
ORD-24396,24-03-22,26-03-22,West,Groceries,Snacks,Corporate,Standard,13,44.87,0.1,524.98,176.84
ORD-24397,25-02-22,03-03-22,North,Furniture,Tables,Home Office,Same Day,8,271.99,0.03,2110.64,446.05
ORD-24398,25-04-23,28-04-23,Central,Furniture,Storage,Consumer,Standard,9,411.74,0.29,2631.02,216.57
ORD-24399,29-08-23,05-09-23,Northeast,Clothing,Kids,Corporate,First Class,1,192.71,0.09,175.37,47.1
ORD-24400,26-06-22,29-06-22,Northeast,Clothing,Men,Home Office,Same Day,12,132.25,0.08,1460.04,110.42
ORD-24401,15-03-21,22-03-21,West,Clothing,Women,Corporate,Standard,11,13.27,0.06,137.21,14.1
ORD-24402,26-02-22,03-03-22,Northeast,Clothing,Kids,Home Office,Second Class,11,158.75,0.09,1589.09,398.05
ORD-24403,24-04-22,28-04-22,East,Groceries,Produce,Home Office,Standard,10,48.29,0.09,439.44,110.08
ORD-24405,01-02-21,03-02-21,Central,Groceries,Snacks,Consumer,First Class,4,45.03,0.27,131.49,6.22
ORD-24406,09-05-22,10-05-22,Northeast,Groceries,Snacks,Consumer,First Class,15,8.59,0.07,119.83,7.86
ORD-24407,08-06-22,13-06-22,South,Groceries,Snacks,Consumer,Same Day,8,19.62,0.23,120.86,12.69
ORD-24408,02-01-22,05-01-22,Southwest,Furniture,Storage,Consumer,Standard,7,713.2,0.24,3794.22,253.37
ORD-24409,15-11-22,19-11-22,Central,Electronics,Phones,Consumer,Standard,1,944.99,0.26,699.29,59.46
ORD-24410,23-10-23,30-10-23,West,Furniture,Beds,Home Office,Standard,13,791.79,0.08,9469.81,2534.32
ORD-24411,26-12-21,02-01-22,East,Clothing,Men,Consumer,Standard,8,154.07,0.08,1133.96,296.39
ORD-24412,07-04-23,13-04-23,North,Groceries,Dairy,Corporate,Standard,8,15.67,0.04,120.35,25.66
ORD-24413,10-05-22,14-05-22,Northeast,Groceries,Beverages,Corporate,Second Class,11,40.08,0.1,396.79,132.91
ORD-24414,17-06-21,18-06-21,Northeast,Groceries,Produce,Corporate,Standard,11,34.78,0.09,348.15,72.68
ORD-24415,10-07-22,13-07-22,North,Electronics,Tablets,Consumer,Standard,6,408.18,0.09,2228.66,641.18
ORD-24416,25-10-22,30-10-22,North,Groceries,Produce,Consumer,Same Day,14,42.74,0.08,550.49,164.84
ORD-24417,05-03-21,08-03-21,South,Electronics,Tablets,Consumer,First Class,12,1405.87,0.23,12990.24,1208.08
ORD-24418,02-05-23,06-05-23,Northeast,Furniture,Beds,Corporate,First Class,15,223.62,0.07,3119.5,744.91
ORD-24419,22-11-23,26-11-23,Southwest,Furniture,Chairs,Corporate,Same Day,8,112.25,0.19,727.38,80.84
ORD-24420,04-05-22,09-05-22,Southwest,Electronics,Laptops,Consumer,First Class,14,255.51,0.19,2897.48,59.71
ORD-24422,02-10-22,03-10-22,North,Electronics,Tablets,Consumer,Standard,5,345.54,0.08,1589.48,407.1
ORD-24423,08-09-21,11-09-21,Northeast,Clothing,Women,Consumer,Same Day,4,124.84,0.09,454.42,134.35
ORD-24424,14-07-22,15-07-22,East,Clothing,Women,Corporate,First Class,15,55.67,0.06,784.95,56.14
ORD-24425,15-01-21,22-01-21,Central,Groceries,Snacks,Home Office,Standard,2,8.18,0.25,12.27,0.32
ORD-24426,03-07-21,10-07-21,Northeast,Clothing,Sports,Home Office,Second Class,12,182.88,0.09,1997.05,350.54
ORD-24427,04-07-23,05-07-23,Central,Clothing,Kids,Consumer,Same Day,13,65.66,0.23,657.26,27.02
ORD-24428,04-01-22,06-01-22,East,Clothing,Women,Corporate,Standard,6,96.26,0.11,514.03,90.72
ORD-24429,27-11-22,01-12-22,Central,Electronics,Laptops,Corporate,Standard,5,1440.66,0.24,5474.51,138.54
ORD-24430,30-08-22,05-09-22,East,Clothing,Women,Consumer,Second Class,3,87.91,0.06,247.91,46.4
ORD-24431,03-08-21,06-08-21,West,Groceries,Snacks,Corporate,Standard,2,7.41,0.11,13.19,4.48
ORD-24432,18-10-22,19-10-22,Northeast,Groceries,Snacks,Home Office,Standard,15,27.66,0.06,390.01,22.87
ORD-24433,30-05-23,03-06-23,Central,Clothing,Sports,Corporate,Standard,1,145.11,0.26,107.38,7.17
ORD-24434,06-11-22,09-11-22,North,Clothing,Men,Home Office,Standard,1,139.85,0.08,128.66,23.47
ORD-24436,01-04-21,06-04-21,South,Electronics,Laptops,Consumer,Standard,4,386.41,0.22,1205.6,89.92
ORD-24437,30-05-21,02-06-21,Southwest,Electronics,Phones,Corporate,First Class,2,269.58,0.19,436.72,60.42
ORD-24438,04-08-23,11-08-23,South,Clothing,Sports,Consumer,First Class,2,102.91,0.22,160.54,5.97
ORD-24439,15-01-23,20-01-23,North,Groceries,Dairy,Consumer,Standard,11,6.42,0.05,67.09,19.14
ORD-24440,05-06-23,09-06-23,West,Furniture,Tables,Consumer,Second Class,1,590.05,0.08,542.85,120.71
ORD-24441,10-12-22,13-12-22,Northeast,Electronics,Phones,Corporate,Standard,4,220.57,0.06,829.34,223.45
ORD-24442,05-02-21,06-02-21,Northeast,Clothing,Sports,Consumer,Second Class,10,69.32,0.08,637.74,129.18
ORD-24444,05-04-23,11-04-23,East,Furniture,Beds,Corporate,Standard,7,244.29,0.06,1607.43,210.13
ORD-24445,14-06-21,16-06-21,Southwest,Electronics,Tablets,Consumer,Standard,14,579.32,0.21,6407.28,376.34
ORD-24446,15-05-23,19-05-23,North,Electronics,Laptops,Consumer,Second Class,11,450.76,0.04,4760.03,535.93
ORD-24447,13-01-23,16-01-23,East,Groceries,Dairy,Corporate,Same Day,4,22.29,0.1,80.24,13.82
ORD-24448,14-09-21,16-09-21,Southwest,Groceries,Beverages,Corporate,First Class,15,12.65,0.2,151.8,5.94
ORD-24449,25-01-22,01-02-22,Northeast,Clothing,Sports,Consumer,Standard,9,166.33,0.07,1392.18,129.32
ORD-24450,24-01-22,28-01-22,Northeast,Electronics,Phones,Consumer,Standard,7,723.66,0.06,4761.68,610.96
ORD-24451,09-07-21,13-07-21,East,Furniture,Tables,Corporate,Second Class,7,145.95,0.1,919.48,218.25
ORD-24452,25-02-21,27-02-21,Southwest,Groceries,Beverages,Home Office,Standard,2,49.1,0.24,74.63,5.06
ORD-24453,01-12-22,03-12-22,East,Groceries,Beverages,Consumer,Second Class,8,39.6,0.09,288.29,42.29
ORD-24454,23-07-23,25-07-23,West,Clothing,Sports,Corporate,Same Day,6,122.5,0.06,690.9,138.46
ORD-24455,16-06-23,22-06-23,West,Electronics,Accessories,Consumer,Standard,11,791.14,0.1,7832.29,2355.08
ORD-24456,29-01-23,02-02-23,East,Groceries,Snacks,Consumer,Second Class,4,20.62,0.11,73.41,17.83
ORD-24457,01-09-23,06-09-23,Northeast,Groceries,Snacks,Home Office,First Class,7,8.31,0.07,54.1,12.9
ORD-24458,27-05-23,02-06-23,Northeast,Groceries,Dairy,Home Office,First Class,6,34.83,0.07,194.35,65.77
ORD-24459,29-08-21,04-09-21,Southwest,Electronics,Tablets,Home Office,Standard,7,132.81,0.19,753.03,69.54
ORD-24460,19-07-23,20-07-23,West,Groceries,Beverages,Consumer,Second Class,14,11.94,0.1,150.44,18.11
ORD-24461,05-01-21,10-01-21,Northeast,Electronics,Phones,Consumer,Second Class,11,995.93,0.1,9859.71,3248.73
ORD-24462,30-03-23,04-04-23,West,Furniture,Beds,Consumer,Standard,14,569.33,0.09,7253.26,1445.53
ORD-24463,08-11-23,10-11-23,East,Electronics,Tablets,Corporate,Standard,4,1152.58,0.08,4241.49,851.04
ORD-24464,17-10-23,20-10-23,Central,Electronics,Laptops,Consumer,Standard,13,279.52,0.25,2725.32,74.13
ORD-24465,27-07-22,03-08-22,North,Electronics,Laptops,Corporate,First Class,13,880.6,0.08,10531.98,1769.48
ORD-24466,30-09-23,03-10-23,North,Furniture,Storage,Corporate,Second Class,13,673.62,0.04,8406.78,2750.18
ORD-24467,12-07-22,17-07-22,North,Clothing,Women,Corporate,Same Day,11,148.7,0.08,1504.84,440.36
ORD-24468,20-04-23,22-04-23,Northeast,Furniture,Beds,Consumer,Standard,9,311.7,0.08,2580.88,153.17
ORD-24469,22-05-23,26-05-23,Northeast,Groceries,Produce,Consumer,Standard,13,40.46,0.07,489.16,41.4
ORD-24470,14-06-23,15-06-23,South,Groceries,Produce,Consumer,Standard,4,27.05,0.25,81.15,9.1
ORD-24471,09-11-23,11-11-23,East,Groceries,Produce,Corporate,First Class,2,35.91,0.09,65.36,6.39
ORD-24472,08-01-22,11-01-22,West,Groceries,Snacks,Consumer,Standard,13,9.17,0.06,112.06,16.83
ORD-24473,25-01-22,29-01-22,West,Clothing,Kids,Consumer,Standard,13,11.75,0.1,137.47,8.16
ORD-24474,20-11-23,22-11-23,South,Groceries,Beverages,Corporate,First Class,2,32.81,0.22,51.18,4.27
ORD-24475,26-01-21,02-02-21,East,Electronics,Tablets,Corporate,Standard,10,1020.89,0.08,9392.19,2629.16
ORD-24476,05-07-22,12-07-22,East,Groceries,Dairy,Corporate,Standard,9,46.79,0.09,383.21,71.64
ORD-24477,06-11-21,12-11-21,South,Clothing,Women,Home Office,Same Day,5,44.3,0.21,174.99,23.99
ORD-24478,30-12-22,01-01-23,Central,Clothing,Sports,Corporate,Same Day,15,104.64,0.28,1130.11,139.14
ORD-24479,25-10-21,28-10-21,South,Furniture,Chairs,Consumer,Standard,7,673.3,0.23,3629.09,119.15
ORD-24480,10-04-21,16-04-21,East,Groceries,Beverages,Home Office,Standard,3,38.93,0.07,108.61,35.68
ORD-24481,28-11-23,05-12-23,East,Clothing,Sports,Home Office,Same Day,14,127.82,0.06,1682.11,119.37
ORD-24482,09-04-23,15-04-23,West,Furniture,Chairs,Corporate,Second Class,9,184.92,0.1,1497.85,98.31
ORD-24483,22-10-22,29-10-22,Southwest,Electronics,Laptops,Corporate,First Class,15,236.48,0.21,2802.29,357.99
